xdatetime_srv,xdatetime_loc,xouttemp,xwinddirec,xwindsp,xsunvol,xsunadd,xinsunvol,xinsunadd,xgndtemp,xgndhum,xwatertemp2,xrain,xhumlack,xsthum,xabhum,xdhum,Xsupplytemp1,Xreturntemp1,xintemp1,xinhum1,xco2,xco2set,xwinvol1_1,xcurivol,x3way1vol,xwinlauto,xcurlauto,x3waylauto,xco2auto,xlightauto,xhunauto,xboauto,xpumpauto,xco2run,xlightrun,xhunrun,xborun,xjuya,xventtemp1,xheattemp1,xasslauto,xass1run,XheatandCool1Auto,XheatandCool1Run,xpumprun1,set_val1,re_val1,ac_val1,set_ec,now_ec,set_ph,now_ph,sunrise,sunset,sunvol,sunadd,water_con,medium_ec,medium_temp,in_temp,in_hum,pi_ec,g1,j30m,jday
2026-03-17 20:35:00,2026-03-17 20:35:00,11.2,108,3.1,0.0,2206.61,0.0,1544.62,9.1,76.0,45.0,0,7.51,28.96,21.45,12.7,60.0,40.0,17.9,74.1,428,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.48,5.8,5.75,06:30,18:30,0.0,2206.61,57.4,2.98,15.9,17.9,74.1,2.38,0.0,0.0,1850.5
2026-03-17 20:36:00,2026-03-17 20:36:00,11.8,329,4.7,0.0,2206.61,0.0,1544.62,9.7,76.4,45.0,0,7.55,29.05,21.51,12.9,60.0,40.0,18.1,74.0,426,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.59,5.8,5.76,06:30,18:30,0.0,2206.61,57.4,3.09,16.1,18.1,74.0,2.49,0.0,0.0,1850.5
2026-03-17 20:37:00,2026-03-17 20:37:00,11.1,141,4.7,0.0,2206.61,0.0,1544.62,8.9,77.0,45.0,0,7.93,29.0,21.07,12.5,60.0,40.0,18.0,72.7,433,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.5,5.8,5.85,06:30,18:30,0.0,2206.61,57.3,3.0,16.0,18.0,72.7,2.4,0.0,0.0,1850.5
2026-03-17 20:38:00,2026-03-17 20:38:00,11.5,177,5.4,0.0,2206.61,0.0,1544.62,9.5,77.1,45.0,0,7.46,29.02,21.56,12.9,60.0,40.0,18.0,74.3,454,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.44,5.8,5.89,06:30,18:30,0.0,2206.61,57.3,2.94,16.0,18.0,74.3,2.34,0.0,0.0,1850.5
2026-03-17 20:39:00,2026-03-17 20:39:00,11.6,197,5.5,0.0,2206.61,0.0,1544.62,9.6,74.8,45.0,0,7.28,28.83,21.55,12.6,60.0,40.0,17.7,74.7,460,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.44,5.8,5.79,06:30,18:30,0.0,2206.61,57.2,2.94,15.7,17.7,74.7,2.34,0.0,0.0,1850.5
2026-03-17 20:40:00,2026-03-17 20:40:00,11.4,228,6.0,0.0,2206.61,0.0,1544.62,9.5,77.4,45.0,0,7.84,29.03,21.19,12.7,60.0,40.0,18.1,73.0,459,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.52,5.8,5.82,06:30,18:30,0.0,2206.61,57.2,3.02,16.1,18.1,73.0,2.42,0.0,0.0,1850.5
2026-03-17 20:41:00,2026-03-17 20:41:00,11.6,172,6.1,0.0,2206.61,0.0,1544.62,9.5,76.2,45.0,0,7.51,28.84,21.32,12.5,60.0,40.0,17.7,73.9,431,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.48,5.8,5.72,06:30,18:30,0.0,2206.61,57.1,2.98,15.7,17.7,73.9,2.38,0.0,0.0,1850.5
2026-03-17 20:42:00,2026-03-17 20:42:00,11.3,175,4.5,0.0,2206.61,0.0,1544.62,9.4,75.8,45.0,0,8.03,28.95,20.93,12.4,60.0,40.0,17.9,72.3,468,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.59,5.8,5.77,06:30,18:30,0.0,2206.61,57.1,3.09,15.9,17.9,72.3,2.49,0.0,0.0,1850.5
2026-03-17 20:43:00,2026-03-17 20:43:00,11.3,49,6.1,0.0,2206.61,0.0,1544.62,9.3,76.9,45.0,0,7.85,28.94,21.09,12.5,60.0,40.0,17.9,72.9,476,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.52,5.8,5.9,06:30,18:30,0.0,2206.61,57.0,3.02,15.9,17.9,72.9,2.42,0.0,0.0,1850.5
2026-03-17 20:44:00,2026-03-17 20:44:00,11.1,43,4.9,0.0,2206.61,0.0,1544.62,9.1,77.5,45.0,0,8.31,29.05,20.74,12.4,60.0,40.0,18.1,71.4,457,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.87,06:30,18:30,0.0,2206.61,57.0,3.03,16.1,18.1,71.4,2.43,0.0,0.0,1850.5
2026-03-17 20:45:00,2026-03-17 20:45:00,11.3,130,3.7,0.0,2206.61,0.0,1544.62,9.3,77.7,45.0,0,7.83,28.95,21.12,12.5,60.0,40.0,17.9,73.0,449,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.82,06:30,18:30,0.0,2206.61,56.9,3.03,15.9,17.9,73.0,2.43,0.0,0.0,1850.5
2026-03-17 20:46:00,2026-03-17 20:46:00,11.3,211,5.2,0.0,2206.61,0.0,1544.62,9.1,77.8,45.0,0,7.82,29.04,21.22,12.7,60.0,40.0,18.1,73.1,459,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.5,5.8,5.78,06:30,18:30,0.0,2206.61,56.9,3.0,16.1,18.1,73.1,2.4,0.0,0.0,1850.5
2026-03-17 20:47:00,2026-03-17 20:47:00,11.3,134,3.5,0.0,2206.61,0.0,1544.62,9.4,78.3,45.0,0,7.49,28.92,21.43,12.7,60.0,40.0,17.8,74.1,415,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.42,5.8,5.84,06:30,18:30,0.0,2206.61,56.8,2.92,15.8,17.8,74.1,2.32,0.0,0.0,1850.5
2026-03-17 20:48:00,2026-03-17 20:48:00,11.0,283,3.7,0.0,2206.61,0.0,1544.62,9.0,76.4,45.0,0,8.25,28.99,20.73,12.3,60.0,40.0,18.0,71.5,460,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.5,5.8,5.92,06:30,18:30,0.0,2206.61,56.8,3.0,16.0,18.0,71.5,2.4,0.0,0.0,1850.5
2026-03-17 20:49:00,2026-03-17 20:49:00,11.4,190,4.7,0.0,2206.61,0.0,1544.62,9.5,77.3,45.0,0,8.02,29.08,21.06,12.6,60.0,40.0,18.2,72.4,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.43,5.8,5.82,06:30,18:30,0.0,2206.61,56.7,2.93,16.2,18.2,72.4,2.33,0.0,0.0,1850.5
2026-03-17 20:50:00,2026-03-17 20:50:00,11.1,190,4.2,0.0,2206.61,0.0,1544.62,9.0,77.7,45.0,0,7.5,29.01,21.52,12.9,60.0,40.0,18.0,74.2,437,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.51,5.8,5.89,06:30,18:30,0.0,2206.61,56.7,3.01,16.0,18.0,74.2,2.41,0.0,0.0,1850.5
2026-03-17 20:51:00,2026-03-17 20:51:00,11.5,318,4.4,0.0,2206.61,0.0,1544.62,9.4,76.0,45.0,0,8.08,29.04,20.96,12.5,60.0,40.0,18.1,72.2,446,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.52,5.8,5.75,06:30,18:30,0.0,2206.61,56.6,3.02,16.1,18.1,72.2,2.42,0.0,0.0,1850.5
2026-03-17 20:52:00,2026-03-17 20:52:00,10.8,47,5.8,0.0,2206.61,0.0,1544.62,9.1,74.5,45.0,0,8.41,29.01,20.61,12.2,60.0,40.0,18.0,71.0,438,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.48,5.8,5.83,06:30,18:30,0.0,2206.61,56.6,2.98,16.0,18.0,71.0,2.38,0.0,0.0,1850.5
2026-03-17 20:53:00,2026-03-17 20:53:00,11.1,30,4.1,0.0,2206.61,0.0,1544.62,9.1,75.7,45.0,0,7.86,28.84,20.98,12.2,60.0,40.0,17.7,72.7,449,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.45,5.8,5.8,06:30,18:30,0.0,2206.61,56.5,2.95,15.7,17.7,72.7,2.35,0.0,0.0,1850.5
2026-03-17 20:54:00,2026-03-17 20:54:00,11.5,203,5.5,0.0,2206.61,0.0,1544.62,9.5,75.2,45.0,0,8.03,29.01,20.98,12.5,60.0,40.0,18.0,72.3,469,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.52,5.8,5.74,06:30,18:30,0.0,2206.61,56.5,3.02,16.0,18.0,72.3,2.42,0.0,0.0,1850.5
2026-03-17 20:55:00,2026-03-17 20:55:00,11.3,218,3.5,0.0,2206.61,0.0,1544.62,9.3,76.0,45.0,0,7.62,29.06,21.44,12.9,60.0,40.0,18.1,73.8,441,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.77,06:30,18:30,0.0,2206.61,56.4,3.03,16.1,18.1,73.8,2.43,0.0,0.0,1850.5
2026-03-17 20:56:00,2026-03-17 20:56:00,11.0,238,4.9,0.0,2206.61,0.0,1544.62,9.1,76.3,45.0,0,7.64,28.87,21.23,12.4,60.0,40.0,17.7,73.5,463,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.55,5.8,5.77,06:30,18:30,0.0,2206.61,56.4,3.05,15.7,17.7,73.5,2.45,0.0,0.0,1850.5
2026-03-17 20:57:00,2026-03-17 20:57:00,11.2,197,2.5,0.0,2206.61,0.0,1544.62,9.2,76.0,45.0,0,8.1,29.04,20.94,12.5,60.0,40.0,18.1,72.1,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.42,5.8,5.77,06:30,18:30,0.0,2206.61,56.4,2.92,16.1,18.1,72.1,2.32,0.0,0.0,1850.5
2026-03-17 20:58:00,2026-03-17 20:58:00,11.0,102,3.2,0.0,2206.61,0.0,1544.62,8.9,77.3,45.0,0,7.52,28.87,21.35,12.5,60.0,40.0,17.7,73.9,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.44,5.8,5.89,06:30,18:30,0.0,2206.61,56.3,2.94,15.7,17.7,73.9,2.34,0.0,0.0,1850.5
2026-03-17 20:59:00,2026-03-17 20:59:00,11.1,245,4.8,0.0,2206.61,0.0,1544.62,9.0,77.7,45.0,0,7.6,28.99,21.38,12.7,60.0,40.0,18.0,73.8,477,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.57,5.8,5.81,06:30,18:30,0.0,2206.61,56.3,3.07,16.0,18.0,73.8,2.47,0.0,0.0,1850.5
2026-03-17 21:00:00,2026-03-17 21:00:00,11.1,205,4.4,0.0,2206.61,0.0,1544.62,9.2,77.2,45.0,0,7.85,29.1,21.25,12.8,60.0,40.0,18.2,73.0,444,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.58,5.8,5.8,06:30,18:30,0.0,2206.61,56.2,3.08,16.2,18.2,73.0,2.48,0.0,0.0,1850.5
2026-03-17 21:01:00,2026-03-17 21:01:00,11.0,311,3.9,0.0,2206.61,0.0,1544.62,9.0,76.2,45.0,0,8.16,29.14,20.98,12.7,60.0,40.0,18.3,72.0,458,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.56,5.8,5.83,06:30,18:30,0.0,2206.61,56.2,3.06,16.3,18.3,72.0,2.46,0.0,0.0,1850.5
2026-03-17 21:02:00,2026-03-17 21:02:00,11.3,168,4.0,0.0,2206.61,0.0,1544.62,9.4,76.7,45.0,0,7.63,28.92,21.29,12.6,60.0,40.0,17.8,73.6,443,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.39,5.8,5.73,06:30,18:30,0.0,2206.61,56.1,2.89,15.8,17.8,73.6,2.29,0.0,0.0,1850.5
2026-03-17 21:03:00,2026-03-17 21:03:00,10.9,185,3.4,0.0,2206.61,0.0,1544.62,9.0,76.9,45.0,0,7.77,28.98,21.2,12.6,60.0,40.0,18.0,73.2,459,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.46,5.8,5.77,06:30,18:30,0.0,2206.61,56.1,2.96,16.0,18.0,73.2,2.36,0.0,0.0,1850.5
2026-03-17 21:04:00,2026-03-17 21:04:00,11.4,313,2.3,0.0,2206.61,0.0,1544.62,9.4,75.3,45.0,0,7.89,29.0,21.11,12.6,60.0,40.0,18.0,72.8,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.43,5.8,5.79,06:30,18:30,0.0,2206.61,56.0,2.93,16.0,18.0,72.8,2.33,0.0,0.0,1850.5
2026-03-17 21:05:00,2026-03-17 21:05:00,10.6,163,4.8,0.0,2206.61,0.0,1544.62,8.5,77.5,45.0,0,8.36,29.14,20.78,12.5,60.0,40.0,18.3,71.3,461,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.41,5.8,5.75,06:30,18:30,0.0,2206.61,56.0,2.91,16.3,18.3,71.3,2.31,0.0,0.0,1850.5
2026-03-17 21:06:00,2026-03-17 21:06:00,10.9,298,5.0,0.0,2206.61,0.0,1544.62,9.0,77.4,45.0,0,8.15,29.09,20.94,12.6,60.0,40.0,18.2,72.0,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.77,06:30,18:30,0.0,2206.61,55.9,3.03,16.2,18.2,72.0,2.43,0.0,0.0,1850.5
2026-03-17 21:07:00,2026-03-17 21:07:00,10.9,301,3.4,0.0,2206.61,0.0,1544.62,8.9,74.1,45.0,0,8.11,29.04,20.93,12.5,60.0,40.0,18.1,72.1,448,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.5,5.8,5.8,06:30,18:30,0.0,2206.61,55.9,3.0,16.1,18.1,72.1,2.4,0.0,0.0,1850.5
2026-03-17 21:08:00,2026-03-17 21:08:00,11.0,230,4.2,0.0,2206.61,0.0,1544.62,9.0,76.7,45.0,0,7.95,28.97,21.02,12.5,60.0,40.0,17.9,72.6,452,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.46,5.8,5.79,06:30,18:30,0.0,2206.61,55.8,2.96,15.9,17.9,72.6,2.36,0.0,0.0,1850.5
2026-03-17 21:09:00,2026-03-17 21:09:00,11.0,8,3.6,0.0,2206.61,0.0,1544.62,8.8,78.2,45.0,0,8.03,29.15,21.12,12.8,60.0,40.0,18.3,72.5,462,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.47,5.8,5.87,06:30,18:30,0.0,2206.61,55.8,2.97,16.3,18.3,72.5,2.37,0.0,0.0,1850.5
2026-03-17 21:10:00,2026-03-17 21:10:00,10.8,228,2.7,0.0,2206.61,0.0,1544.62,8.8,75.8,45.0,0,7.41,29.1,21.7,13.1,60.0,40.0,18.2,74.6,447,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.5,5.8,5.87,06:30,18:30,0.0,2206.61,55.7,3.0,16.2,18.2,74.6,2.4,0.0,0.0,1850.5
2026-03-17 21:11:00,2026-03-17 21:11:00,10.9,51,5.2,0.0,2206.61,0.0,1544.62,9.0,77.6,45.0,0,8.26,29.06,20.8,12.4,60.0,40.0,18.1,71.6,437,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.4,5.8,5.82,06:30,18:30,0.0,2206.61,55.7,2.9,16.1,18.1,71.6,2.3,0.0,0.0,1850.5
2026-03-17 21:12:00,2026-03-17 21:12:00,10.4,163,4.4,0.0,2206.61,0.0,1544.62,8.4,77.3,45.0,0,8.11,29.11,21.0,12.7,60.0,40.0,18.2,72.1,445,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.45,5.8,5.78,06:30,18:30,0.0,2206.61,55.6,2.95,16.2,18.2,72.1,2.35,0.0,0.0,1850.5
2026-03-17 21:13:00,2026-03-17 21:13:00,10.8,184,2.6,0.0,2206.61,0.0,1544.62,8.7,78.5,45.0,0,8.42,29.03,20.61,12.3,60.0,40.0,18.1,71.0,426,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.47,5.8,5.82,06:30,18:30,0.0,2206.61,55.6,2.97,16.1,18.1,71.0,2.37,0.0,0.0,1850.5
2026-03-17 21:14:00,2026-03-17 21:14:00,10.8,34,4.4,0.0,2206.61,0.0,1544.62,8.8,77.5,45.0,0,7.71,28.96,21.25,12.6,60.0,40.0,17.9,73.4,464,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.47,5.8,5.74,06:30,18:30,0.0,2206.61,55.5,2.97,15.9,17.9,73.4,2.37,0.0,0.0,1850.5
2026-03-17 21:15:00,2026-03-17 21:15:00,10.5,306,5.1,0.0,2206.61,0.0,1544.62,8.5,77.3,45.0,0,7.46,29.02,21.56,12.9,60.0,40.0,18.0,74.3,445,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.8,06:30,18:30,0.0,2206.61,55.5,3.03,16.0,18.0,74.3,2.43,0.0,0.0,1850.5
2026-03-17 21:16:00,2026-03-17 21:16:00,10.3,77,5.7,0.0,2206.61,0.0,1544.62,8.3,76.1,45.0,0,7.38,29.16,21.78,13.3,60.0,40.0,18.3,74.7,441,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.86,06:30,18:30,0.0,2206.61,55.4,3.03,16.3,18.3,74.7,2.43,0.0,0.0,1850.5
2026-03-17 21:17:00,2026-03-17 21:17:00,10.9,212,3.8,0.0,2206.61,0.0,1544.62,8.8,78.1,45.0,0,7.72,29.01,21.29,12.7,60.0,40.0,18.0,73.4,439,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.44,5.8,5.75,06:30,18:30,0.0,2206.61,55.4,2.94,16.0,18.0,73.4,2.34,0.0,0.0,1850.5
2026-03-17 21:18:00,2026-03-17 21:18:00,10.7,23,4.3,0.0,2206.61,0.0,1544.62,8.8,76.2,45.0,0,7.69,28.94,21.25,12.6,60.0,40.0,17.9,73.4,436,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.41,5.8,5.79,06:30,18:30,0.0,2206.61,55.3,2.91,15.9,17.9,73.4,2.31,0.0,0.0,1850.5
2026-03-17 21:19:00,2026-03-17 21:19:00,10.7,99,3.6,0.0,2206.61,0.0,1544.62,8.9,77.2,45.0,0,7.5,28.91,21.4,12.6,60.0,40.0,17.8,74.0,469,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.82,06:30,18:30,0.0,2206.61,55.3,3.03,15.8,17.8,74.0,2.43,0.0,0.0,1850.5
2026-03-17 21:20:00,2026-03-17 21:20:00,10.9,182,3.8,0.0,2206.61,0.0,1544.62,8.9,76.1,45.0,0,7.54,28.95,21.41,12.7,60.0,40.0,17.9,74.0,444,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.54,5.8,5.87,06:30,18:30,0.0,2206.61,55.2,3.04,15.9,17.9,74.0,2.44,0.0,0.0,1850.5
2026-03-17 21:21:00,2026-03-17 21:21:00,10.4,210,3.6,0.0,2206.61,0.0,1544.62,8.3,77.8,45.0,0,7.65,28.92,21.27,12.6,60.0,40.0,17.8,73.6,475,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.52,5.8,5.85,06:30,18:30,0.0,2206.61,55.2,3.02,15.8,17.8,73.6,2.42,0.0,0.0,1850.5
2026-03-17 21:22:00,2026-03-17 21:22:00,10.6,326,4.2,0.0,2206.61,0.0,1544.62,8.6,76.1,45.0,0,8.32,29.1,20.78,12.5,60.0,40.0,18.2,71.4,432,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.82,06:30,18:30,0.0,2206.61,55.1,3.03,16.2,18.2,71.4,2.43,0.0,0.0,1850.5
2026-03-17 21:23:00,2026-03-17 21:23:00,10.7,63,3.5,0.0,2206.61,0.0,1544.62,8.5,79.1,45.0,0,7.77,28.94,21.17,12.5,60.0,40.0,17.9,73.1,485,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.53,5.8,5.75,06:30,18:30,0.0,2206.61,55.1,3.03,15.9,17.9,73.1,2.43,0.0,0.0,1850.5
2026-03-17 21:24:00,2026-03-17 21:24:00,10.7,19,4.2,0.0,2206.61,0.0,1544.62,8.9,76.5,45.0,0,7.28,29.02,21.74,13.0,60.0,40.0,18.0,74.9,443,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.58,5.8,5.74,06:30,18:30,0.0,2206.61,55.0,3.08,16.0,18.0,74.9,2.48,0.0,0.0,1850.5
2026-03-17 21:25:00,2026-03-17 21:25:00,10.5,113,3.4,0.0,2206.61,0.0,1544.62,8.4,78.0,45.0,0,8.14,29.16,21.02,12.7,60.0,40.0,18.3,72.1,441,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.51,5.8,5.75,06:30,18:30,0.0,2206.61,55.0,3.01,16.3,18.3,72.1,2.41,0.0,0.0,1850.5
2026-03-17 21:26:00,2026-03-17 21:26:00,10.6,313,2.5,0.0,2206.61,0.0,1544.62,8.5,79.3,45.0,0,7.83,29.19,21.36,13.0,60.0,40.0,18.4,73.2,460,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.46,5.8,5.85,06:30,18:30,0.0,2206.61,54.9,2.96,16.4,18.4,73.2,2.36,0.0,0.0,1850.5
2026-03-17 21:27:00,2026-03-17 21:27:00,10.0,81,4.9,0.0,2206.61,0.0,1544.62,8.0,77.6,45.0,0,7.68,28.95,21.27,12.6,60.0,40.0,17.9,73.5,443,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.51,5.8,5.85,06:30,18:30,0.0,2206.61,54.9,3.01,15.9,17.9,73.5,2.41,0.0,0.0,1850.5
2026-03-17 21:28:00,2026-03-17 21:28:00,10.9,330,3.4,0.0,2206.61,0.0,1544.62,8.8,77.1,45.0,0,7.87,28.96,21.09,12.5,60.0,40.0,17.9,72.8,446,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,700.0,300.0,2.5,2.49,5.8,5.77,06:30,18:30,0.0,2206.61,54.8,2.99,15.9,17.9,72.8,2.39,0.0,0.0,1850.5
